Date,Sigma,rate,QQQ,QQQ DIV
2/27/2006,11.59,4.76,41.360001,0
2/28/2006,12.34,4.73,41.610001,0
3/1/2006,11.54,4.74,41.23,0
3/2/2006,11.72,4.74,41.549999,0
3/3/2006,11.96,4.75,41.450001,0
3/6/2006,12.74,4.77,41.540001,0
3/7/2006,12.66,4.77,41.02,0
3/8/2006,12.32,4.76,40.759998,0
3/9/2006,12.68,4.76,41,0
3/10/2006,11.85,4.77,40.48,0
3/13/2006,11.37,4.8,40.740002,0
3/14/2006,10.74,4.75,40.639999,0
3/15/2006,11.35,4.77,41.529999,0
3/16/2006,11.98,4.72,41.849998,0
3/17/2006,12.12,4.74,41.34,0.029
3/20/2006,11.79,4.74,41.57,0
3/21/2006,11.62,4.79,41.110001,0
3/22/2006,11.21,4.78,40.880001,0
3/23/2006,11.17,4.8,41.09,0
3/24/2006,11.19,4.76,41.23,0
3/27/2006,11.46,4.77,41.279999,0
3/28/2006,11.58,4.82,41.389999,0
3/29/2006,10.95,4.83,41.200001,0
3/30/2006,11.57,4.84,42.009998,0
3/31/2006,11.39,4.82,42.130001,0
4/3/2006,11.57,4.86,42.150002,0
4/4/2006,11.14,4.85,42.049999,0
4/5/2006,11.13,4.82,42.299999,0
4/6/2006,11.45,4.85,42.59,0
4/7/2006,12.26,4.86,42.880001,0
4/10/2006,12.19,4.89,42.400002,0
4/11/2006,13,4.88,42.389999,0
4/12/2006,12.76,4.91,41.939999,0
4/13/2006,12.38,4.95,41.900002,0
4/14/2006,12.38,4.95,41.900002,0
4/17/2006,12.58,4.93,42.040001,0
4/18/2006,11.4,4.88,41.77,0
4/19/2006,11.32,4.89,42.540001,0
4/20/2006,11.64,4.9,42.639999,0
4/21/2006,11.59,4.9,42.66,0
4/24/2006,11.75,4.92,41.950001,0
4/25/2006,11.75,4.95,42.07,0
4/26/2006,11.76,4.98,41.860001,0
4/27/2006,11.84,4.93,41.669998,0
4/28/2006,11.59,4.9,42,0
5/1/2006,12.54,4.97,41.919998,0
5/2/2006,11.99,4.96,41.619999,0
5/3/2006,11.99,4.98,41.57,0
5/4/2006,11.86,5,41.529999,0
5/5/2006,11.62,4.98,42.099998,0
5/8/2006,12,5.01,42.080002,0
5/9/2006,11.99,5.01,42.099998,0
5/10/2006,11.78,5.02,41.93,0
5/11/2006,12.49,4.99,41.630001,0
5/12/2006,14.19,5,40.560001,0
5/15/2006,13.57,5.01,40.02,0
5/16/2006,13.35,4.98,40.169998,0
5/17/2006,16.26,4.99,39.68,0
5/18/2006,16.99,4.96,39.490002,0
5/19/2006,17.18,4.98,39.200001,0
5/22/2006,17.719999,4.99,39.009998,0
5/23/2006,18.26,5,39.259998,0
5/24/2006,17.360001,4.97,38.529999,0
5/25/2006,15.5,5,39.110001,0
5/26/2006,14.26,5,39.450001,0
5/29/2006,14.26,5,39.450001,0
5/30/2006,18.66,5.02,39.299999,0
5/31/2006,16.440001,5.07,38.709999,0
6/1/2006,14.52,5.05,38.93,0
6/2/2006,14.32,4.98,39.959999,0
6/5/2006,16.65,5.02,39.560001,0
6/6/2006,17.34,5.03,38.849998,0
6/7/2006,17.799999,5.05,38.799999,0
6/8/2006,18.35,5.04,38.27,0
6/9/2006,18.120001,5.05,38.560001,0
6/12/2006,20.959999,5.09,38.200001,0
6/13/2006,23.809999,5.09,37.490002,0
6/14/2006,21.459999,5.15,37.360001,0
6/15/2006,15.9,5.15,37.849998,0
6/16/2006,17.25,5.18,38.549999,0.026
6/19/2006,17.83,5.23,38.5,0
6/20/2006,16.690001,5.23,38.09,0
6/21/2006,15.52,5.22,38.139999,0
6/22/2006,15.88,5.24,38.59,0
6/23/2006,15.89,5.27,38.16,0
6/26/2006,15.62,5.3,38.169998,0
6/27/2006,16.4,5.28,38.27,0
6/28/2006,15.79,5.3,37.619999,0
6/29/2006,13.03,5.25,37.98,0
6/30/2006,13.08,5.21,39.119999,0
7/3/2006,13.05,5.26,38.889999,0
7/4/2006,13.05,5.26,38.889999,0
7/5/2006,14.15,5.29,38.639999,0
7/6/2006,13.65,5.28,38.27,0
7/7/2006,13.97,5.25,37.900002,0
7/10/2006,14.02,5.27,37.790001,0
7/11/2006,13.14,5.26,37.279999,0
7/12/2006,14.49,5.26,37.560001,0
7/13/2006,17.790001,5.22,36.639999,0
7/14/2006,18.049999,5.2,36.299999,0
7/17/2006,18.639999,5.24,35.950001,0
7/18/2006,17.74,5.28,36.220001,0
7/19/2006,15.55,5.22,36.119999,0
7/20/2006,16.209999,5.18,36.75,0
7/21/2006,17.4,5.19,35.880001,0
7/24/2006,14.98,5.21,35.84,0
7/25/2006,14.85,5.21,36.490002,0
7/26/2006,14.62,5.16,36.509998,0
7/27/2006,14.94,5.16,36.740002,0
7/28/2006,14.33,5.1,36.529999,0
7/31/2006,14.95,5.11,37.080002,0
8/1/2006,15.05,5.11,36.77,0
8/2/2006,14.34,5.11,36.610001,0
8/3/2006,14.46,5.12,36.52,0
8/4/2006,14.34,5.07,37.450001,0
8/7/2006,15.23,5.12,36.91,0
8/8/2006,15.23,5.08,36.810001,0
8/9/2006,15.2,5.07,36.990002,0
8/10/2006,14.46,5.08,36.43,0
8/11/2006,14.3,5.12,36.650002,0
8/14/2006,14.26,5.17,36.84,0
8/15/2006,13.42,5.11,37.200001,0
8/16/2006,12.41,5.06,37.98,0
8/17/2006,12.24,5.08,38.459999,0
8/18/2006,11.64,5.08,38.630001,0
8/21/2006,12.22,5.07,38.5,0
8/22/2006,12.19,5.07,38.360001,0
8/23/2006,12.4,5.07,38.459999,0
8/24/2006,12.4,5.07,38.25,0
8/25/2006,12.31,5.06,38.169998,0
8/28/2006,12.18,5.08,38.290001,0
8/29/2006,12.28,5.06,38.580002,0
8/30/2006,12.22,5.03,38.720001,0
8/31/2006,12.31,5.01,38.959999,0
9/1/2006,11.96,4.99,39.080002,0
9/4/2006,11.96,4.99,39.080002,0
9/5/2006,12.63,5.02,39.099998,0
9/6/2006,13.74,5.02,39.099998,0
9/7/2006,13.88,5.02,38.549999,0
9/8/2006,13.16,5,38.540001,0
9/11/2006,12.99,5.03,38.41,0
9/12/2006,11.92,5.02,38.950001,0
9/13/2006,11.18,4.99,39.709999,0
9/14/2006,11.55,5.02,39.849998,0
9/15/2006,11.76,5.03,40.299999,0.023
9/18/2006,11.78,5.04,40.119999,0
9/19/2006,11.98,4.99,40.220001,0
9/20/2006,11.39,5,40.200001,0
9/21/2006,12.25,4.93,40.529999,0
9/22/2006,12.59,4.9,40.150002,0
9/25/2006,12.12,4.88,40.040001,0
9/26/2006,11.53,4.91,40.52,0
9/27/2006,11.58,4.89,40.669998,0
9/28/2006,11.72,4.9,40.77,0
9/29/2006,11.98,4.91,40.900002,0
10/2/2006,12.57,4.9,40.599998,0
10/3/2006,12.24,4.9,40.02,0
10/4/2006,11.86,4.87,40.240002,0
10/5/2006,11.98,4.9,41.299999,0
10/6/2006,11.56,4.94,41.360001,0
10/9/2006,11.68,4.94,41.360001,0
10/10/2006,11.52,5,41.599998,0
10/11/2006,11.62,5.02,41.43,0
10/12/2006,11.09,5.03,41.759998,0
10/13/2006,10.75,5.05,42.23,0
10/16/2006,11.09,5.05,42.43,0
10/17/2006,11.73,5.04,42.169998,0
10/18/2006,11.34,5.04,42.220001,0
10/19/2006,10.9,5.05,41.689999,0
10/20/2006,10.63,5.05,42.040001,0
10/23/2006,11.08,5.09,41.919998,0
10/24/2006,10.78,5.1,42.279999,0
10/25/2006,10.66,5.08,42.16,0
10/26/2006,10.56,5.06,42.580002,0
10/27/2006,10.8,5.02,42.720001,0
10/30/2006,11.2,5.03,42.16,0
10/31/2006,11.1,4.99,42.560001,0
11/1/2006,11.51,4.95,42.73,0
11/2/2006,11.42,4.97,41.810001,0
11/3/2006,11.16,5.06,42.099998,0
11/6/2006,11.16,5.06,42.07,0
11/7/2006,11.09,5.03,42.540001,0
11/8/2006,10.75,5.02,42.59,0
11/9/2006,11.01,5.02,43.259998,0
11/10/2006,10.79,5.01,42.84,0
11/13/2006,10.86,5.03,43.049999,0
11/14/2006,10.5,5.01,43.5,0
11/15/2006,10.31,5.04,43.990002,0
11/16/2006,10.16,5.06,44.259998,0
11/17/2006,10.05,5.02,44.060001,0
11/20/2006,9.97,5.02,44.16,0
11/21/2006,9.9,5.02,44.419998,0
11/22/2006,10.14,5.01,44.580002,0
11/23/2006,10.14,5.01,44.580002,0
11/24/2006,10.73,5,44.400002,0
11/27/2006,12.3,5,44.509998,0
11/28/2006,11.62,4.98,43.509998,0
11/29/2006,10.83,4.98,44,0
11/30/2006,10.91,4.94,44.049999,0
12/1/2006,11.66,4.87,44,0
12/4/2006,11.23,4.87,43.790001,0
12/5/2006,11.27,4.86,44.389999,0
12/6/2006,11.33,4.9,44.279999,0
12/7/2006,12.67,4.9,44.34,0
12/8/2006,12.07,4.95,43.560001,0
12/11/2006,10.71,4.94,43.830002,0
12/12/2006,10.65,4.91,44.049999,0
12/13/2006,10.18,4.95,44.099998,0
12/14/2006,9.97,4.97,43.970001,0
12/15/2006,10.05,4.96,44.68,0.054
12/18/2006,10.6,4.97,44.580002,0
12/19/2006,10.3,4.96,43.650002,0
12/20/2006,10.26,4.96,43.900002,0
12/21/2006,10.53,4.93,43.740002,0
12/22/2006,11.36,4.96,43.400002,0
12/25/2006,11.36,4.96,43.400002,0
12/26/2006,11.26,4.97,42.93,0
12/27/2006,10.64,4.99,43.209999,0
12/28/2006,10.99,5.01,43.200001,0
12/29/2006,11.56,5,43.189999,0
1/1/2007,11.56,5,43.189999,0
1/2/2007,11.56,5,43.189999,0
1/3/2007,12.04,4.98,43.459999,0
1/4/2007,11.51,4.95,43.299999,0
1/5/2007,12.14,4.98,43.950001,0
1/8/2007,12,5.01,43.889999,0
1/9/2007,11.91,5.02,44.009998,0
1/10/2007,11.47,5.02,43.959999,0
1/11/2007,10.87,5.05,44.709999,0
1/12/2007,10.15,5.06,45.02,0
1/15/2007,10.15,5.06,45.02,0
1/16/2007,10.74,5.06,45.349998,0
1/17/2007,10.59,5.08,45.09,0
1/18/2007,10.85,5.07,44.790001,0
1/19/2007,10.4,5.09,43.970001,0
1/22/2007,10.77,5.09,44.209999,0
1/23/2007,10.34,5.1,43.66,0
1/24/2007,9.89,5.09,43.860001,0
1/25/2007,11.22,5.11,44.360001,0
1/26/2007,11.13,5.12,43.810001,0
1/29/2007,11.45,5.12,43.459999,0
1/30/2007,10.96,5.11,43.68,0
1/31/2007,10.42,5.09,43.580002,0
2/1/2007,10.31,5.09,44.27,0
2/2/2007,10.08,5.08,44.119999,0
2/5/2007,10.55,5.08,44.139999,0
2/6/2007,10.65,5.07,44.200001,0
2/7/2007,10.32,5.06,44.279999,0
2/8/2007,10.44,5.06,44.400002,0
2/9/2007,11.1,5.08,44.57,0
2/12/2007,11.61,5.1,43.869999,0
2/13/2007,10.34,5.1,43.779999,0
2/14/2007,10.23,5.06,44.040001,0
2/15/2007,10.22,5.04,44.630001,0
2/16/2007,10.02,5.05,44.66,0
2/19/2007,10.02,5.05,44.66,0
2/20/2007,10.24,5.04,44.639999,0
2/21/2007,10.2,5.05,44.919998,0
2/22/2007,10.18,5.07,45.360001,0
2/23/2007,10.58,5.05,45.419998,0
2/26/2007,11.15,5.05,45.48,0
2/27/2007,18.309999,4.93,44.369999,0
2/28/2007,15.42,4.96,43.150002,0
3/1/2007,15.82,4.95,42.549999,0
3/2/2007,18.610001,4.9,42.779999,0
3/5/2007,19.629999,4.89,42.150002,0
3/6/2007,15.96,4.92,42.529999,0
3/7/2007,15.24,4.9,42.860001,0
3/8/2007,14.29,4.91,43.130001,0
3/9/2007,14.09,4.98,43.330002,0
3/12/2007,13.99,4.96,42.869999,0
3/13/2007,18.129999,4.9,43,0
3/14/2007,17.27,4.91,42.43,0
3/15/2007,16.43,4.93,42.900002,0
3/16/2007,16.790001,4.95,42.939999,0.027
3/19/2007,14.59,4.96,43.060001,0
3/20/2007,13.27,4.94,43.259998,0
3/21/2007,12.19,4.89,43.639999,0
3/22/2007,12.93,4.91,44.439999,0
3/23/2007,12.95,4.93,44.259998,0
3/26/2007,13.16,4.91,44.139999,0
3/27/2007,13.48,4.91,44.23,0
3/28/2007,14.98,4.9,43.799999,0
3/29/2007,15.14,4.9,43.82,0
3/30/2007,14.64,4.9,43.560001,0
4/2/2007,14.53,4.92,43.669998,0
4/3/2007,13.46,4.93,43.82,0
4/4/2007,13.24,4.92,44.189999,0
4/5/2007,13.23,4.93,44.290001,0
4/6/2007,13.23,4.98,44.290001,0
4/9/2007,13.14,4.98,44.709999,0
4/10/2007,12.68,4.97,44.439999,0
4/11/2007,13.49,4.97,44.639999,0
4/12/2007,12.71,4.97,44.139999,0
4/13/2007,12.2,4.98,44.57,0
4/16/2007,11.98,4.97,44.830002,0
4/17/2007,12.14,4.93,45.150002,0
4/18/2007,12.42,4.91,44.93,0
4/19/2007,12.54,4.91,44.810001,0
4/20/2007,12.07,4.91,45.52,0
4/23/2007,13.04,4.9,45.459999,0
4/24/2007,13.12,4.88,45.630001,0
4/25/2007,13.21,4.9,45.849998,0
4/26/2007,12.79,4.92,46.419998,0
4/27/2007,12.45,4.91,46.369999,0
4/30/2007,14.22,4.89,46.490002,0
5/1/2007,13.51,4.89,45.970001,0
5/2/2007,13.08,4.9,46.09,0
5/3/2007,13.09,4.93,46.509998,0
5/4/2007,12.91,4.91,46.77,0
5/7/2007,13.15,4.92,46.66,0
5/8/2007,13.21,4.91,46.470001,0
5/9/2007,12.88,4.9,46.490002,0
5/10/2007,13.6,4.86,46.669998,0
5/11/2007,12.95,4.85,46.240002,0
5/14/2007,13.96,4.87,46.77,0
5/15/2007,14.01,4.85,46.419998,0
5/16/2007,13.5,4.82,46.200001,0
5/17/2007,13.51,4.86,46.490002,0
5/18/2007,12.76,4.92,46.48,0
5/21/2007,13.3,4.95,46.740002,0
5/22/2007,13.06,4.96,47.040001,0
5/23/2007,13.24,4.96,47.189999,0
5/24/2007,14.08,4.94,46.860001,0
5/25/2007,13.34,4.93,46.259998,0
5/28/2007,13.34,4.93,46.259998,0
5/29/2007,13.53,4.96,46.5,0
5/30/2007,12.83,4.96,46.48,0
5/31/2007,13.05,4.95,47.32,0
6/1/2007,12.78,4.98,47.580002,0
6/4/2007,13.29,4.99,47.27,0
6/5/2007,13.63,4.99,47.450001,0
6/6/2007,14.87,4.96,47.369999,0
6/7/2007,17.059999,4.99,46.91,0
6/8/2007,14.84,4.96,46.32,0
6/11/2007,14.71,4.98,46.880001,0
6/12/2007,16.67,5.01,46.57,0
6/13/2007,14.73,4.98,46.740002,0
6/14/2007,13.64,4.98,47.099998,0
6/15/2007,13.94,4.93,47.759998,0.037
6/18/2007,13.42,4.95,47.849998,0
6/19/2007,12.85,4.92,47.630001,0
6/20/2007,14.67,4.97,47.830002,0
6/21/2007,14.21,4.96,47.290001,0
6/22/2007,15.75,4.94,47.639999,0
6/25/2007,16.65,4.96,47.299999,0
6/26/2007,18.889999,4.97,47.310001,0
6/27/2007,15.53,4.93,46.77,0
6/28/2007,15.54,4.95,47.52,0
6/29/2007,16.23,4.91,47.779999,0
7/2/2007,15.4,4.97,47.709999,0
7/3/2007,14.92,4.98,48.09,0
7/4/2007,14.92,4.98,48.09,0
7/5/2007,15.48,5.02,48.34,0
7/6/2007,14.72,5,48.709999,0
7/9/2007,15.16,5.03,48.900002,0
7/10/2007,17.57,4.97,48.619999,0
7/11/2007,16.639999,4.99,48.369999,0
7/12/2007,15.54,5.02,48.970001,0
7/13/2007,15.15,5.01,49.630001,0
7/16/2007,15.59,5.01,49.889999,0
7/17/2007,15.63,5.02,49.959999,0
7/18/2007,16,4.98,49.950001,0
7/19/2007,15.23,5,50.41,0
7/20/2007,16.950001,4.96,50.290001,0
7/23/2007,16.809999,5,50.220001,0
7/24/2007,18.549999,4.97,49.700001,0
7/25/2007,18.1,4.95,49.580002,0
7/26/2007,20.74,4.83,49.060001,0
7/27/2007,24.17,4.82,48.889999,0
7/30/2007,20.870001,4.87,48.220001,0
7/31/2007,23.52,4.85,48.970001,0
8/1/2007,23.67,4.82,47.389999,0
8/2/2007,21.219999,4.83,47.93,0
8/3/2007,25.16,4.76,48.25,0
8/6/2007,22.940001,4.76,47.470001,0
8/7/2007,21.559999,4.84,47.880001,0
8/8/2007,21.450001,4.89,48.509998,0
8/9/2007,26.48,4.74,48.189999,0
8/10/2007,28.299999,4.69,47.200001,0
8/13/2007,26.57,4.75,47.68,0
8/14/2007,27.68,4.67,47.700001,0
8/15/2007,30.67,4.41,46.68,0
8/16/2007,30.83,4.18,45.529999,0
8/17/2007,29.99,4.19,46.310001,0
8/20/2007,26.33,4.15,46.490002,0
8/21/2007,25.25,4.07,46.48,0
8/22/2007,22.889999,4.1,47.380001,0
8/23/2007,22.620001,4.19,47.790001,0
8/24/2007,20.719999,4.31,47.380001,0
8/27/2007,22.719999,4.55,48.060001,0
8/28/2007,26.299999,4.36,47.599998,0
8/29/2007,23.809999,4.24,47.049999,0
8/30/2007,25.059999,4.17,47.830002,0
8/31/2007,23.379999,4.19,48.860001,0
9/3/2007,23.379999,4.19,48.860001,0
9/4/2007,22.780001,4.39,48.93,0
9/5/2007,24.58,4.28,49.560001,0
9/6/2007,23.99,4.3,49.23,0
9/7/2007,26.23,4.1,48.529999,0
9/10/2007,27.379999,4.09,48.619999,0
9/11/2007,25.27,4.16,48.509998,0
9/12/2007,24.959999,4.12,48.84,0
9/13/2007,24.76,4.2,49.290001,0
9/14/2007,24.92,4.16,48.799999,0
9/17/2007,26.48,4.23,49,0
9/18/2007,20.35,4.08,49.09,0
9/19/2007,20.030001,4.06,50.290001,0
9/20/2007,20.450001,4.1,50.060001,0
9/21/2007,19,4.09,50.279999,0.026
9/24/2007,19.370001,4.09,50.490002,0
9/25/2007,18.6,4.04,50.419998,0
9/26/2007,17.629999,4.03,51.360001,0
9/27/2007,17,4.03,51.619999,0
9/28/2007,18,4.05,51.540001,0
10/1/2007,17.84,4.11,51.450001,0
10/2/2007,18.49,4.1,52.040001,0
10/3/2007,18.799999,4.11,51.84,0
10/4/2007,18.440001,4.1,51.75,0
10/5/2007,16.91,4.16,52.169998,0
10/8/2007,17.459999,4.16,52.799999,0
10/9/2007,16.120001,4.23,53.27,0
10/10/2007,16.67,4.23,53.389999,0
10/11/2007,18.879999,4.22,53.790001,0
10/12/2007,17.73,4.28,52.900002,0
10/15/2007,19.25,4.33,53.610001,0
10/16/2007,20.02,4.26,52.790001,0
10/17/2007,18.540001,4.11,53.619999,0
10/18/2007,18.5,4.03,53.330002,0
10/19/2007,22.959999,3.98,53.77,0
10/22/2007,21.639999,4.05,52.16,0
10/23/2007,20.41,4.01,53.610001,0
10/24/2007,20.799999,3.91,53.740002,0
10/25/2007,21.17,3.93,53.889999,0
10/26/2007,19.559999,3.96,54.080002,0
10/29/2007,19.870001,4,54.189999,0
10/30/2007,21.07,3.98,53.939999,0
10/31/2007,18.530001,4.04,54.470001,0
11/1/2007,23.209999,3.89,54.68,0
11/2/2007,23.01,3.74,54.419998,0
11/5/2007,24.309999,3.86,53.860001,0
11/6/2007,21.389999,3.83,54.330002,0
11/7/2007,26.49,3.71,54.220001,0
11/8/2007,26.16,3.61,53.139999,0
11/9/2007,28.5,3.57,50.73,0
11/12/2007,31.09,3.57,49.919998,0
11/13/2007,24.1,3.68,49.389999,0
11/14/2007,25.940001,3.65,51.389999,0
11/15/2007,28.059999,3.49,50,0
11/16/2007,25.49,3.49,50.16,0
11/19/2007,26.01,3.43,50.16,0
11/20/2007,24.879999,3.32,49.959999,0
11/21/2007,26.84,3.18,49.450001,0
11/22/2007,26.84,3.18,49.450001,0
11/23/2007,25.610001,3.28,49.630001,0
11/26/2007,28.91,3.2,49.970001,0
11/27/2007,26.280001,3.26,49.400002,0
11/28/2007,24.110001,3.31,50.630001,0
11/29/2007,23.969999,3.22,51.279999,0
11/30/2007,22.870001,3.26,52.209999,0
12/3/2007,23.610001,3.15,51.09,0
12/4/2007,23.790001,3.11,50.490002,0
12/5/2007,22.530001,3.13,51.200001,0
12/6/2007,20.959999,3.2,51.630001,0
12/7/2007,20.85,3.24,52.290001,0
12/10/2007,20.74,3.26,52.459999,0
12/11/2007,23.59,3.09,52.619999,0
12/12/2007,22.469999,3.16,52.25,0
12/13/2007,22.559999,3.22,51.330002,0
12/14/2007,23.27,3.28,51.09,0
12/17/2007,24.52,3.34,50.779999,0
12/18/2007,22.639999,3.31,50.240002,0
12/19/2007,21.68,3.26,49.889999,0
12/20/2007,20.58,3.2,50.619999,0
12/21/2007,18.469999,3.31,51.68,0.053
12/24/2007,18.6,3.46,52.009998,0
12/25/2007,18.6,3.46,52.009998,0
12/26/2007,18.66,3.49,52.130001,0
12/27/2007,20.26,3.37,52.330002,0
12/28/2007,20.74,3.34,52.040001,0
12/31/2007,22.5,3.34,51.57,0
1/1/2008,22.5,3.34,51.57,0
1/2/2008,23.17,3.17,51.27,0
1/3/2008,22.49,3.13,50.41,0
1/4/2008,23.940001,3.06,49.810001,0
1/7/2008,23.790001,3.11,48.400002,0
1/8/2008,25.43,3.09,48.27,0
1/9/2008,24.120001,3.04,47.110001,0
1/10/2008,23.450001,3.04,47.43,0
1/11/2008,23.68,2.91,47.73,0
1/14/2008,22.9,2.9,47.689999,0
1/15/2008,23.34,2.87,47.369999,0
1/16/2008,24.379999,2.86,46.189999,0
1/17/2008,28.459999,2.81,46.240002,0
1/18/2008,27.18,2.69,45.639999,0
1/21/2008,27.18,2.69,45.639999,0
1/22/2008,31.01,2.29,42.830002,0
1/23/2008,29.02,2.19,42.540001,0
1/24/2008,27.780001,2.4,44.189999,0
1/25/2008,29.08,2.34,45.869999,0
1/28/2008,27.780001,2.3,44.02,0
1/29/2008,27.32,2.33,44.560001,0
1/30/2008,27.620001,2.3,44.25,0
1/31/2008,26.200001,2.11,43.869999,0
2/1/2008,24.02,2.13,45.5,0
2/4/2008,25.99,2.17,45.580002,0
2/5/2008,28.24,2.06,44.169998,0
2/6/2008,28.969999,2.05,43.919998,0
2/7/2008,27.66,2.08,42.330002,0
2/8/2008,28.01,2.05,43.200001,0
2/11/2008,27.6,2.06,43.77,0
2/12/2008,26.33,2.06,44.34,0
2/13/2008,24.879999,2.03,44.389999,0
2/14/2008,25.540001,2.05,44.849998,0
2/15/2008,25.02,2.02,43.73,0
2/18/2008,25.02,2.02,43.73,0
2/19/2008,25.59,2.11,44.400002,0
2/20/2008,24.4,2.16,43.259998,0
2/21/2008,25.120001,2.05,44.360001,0
2/22/2008,24.059999,2.08,43.669998,0
2/25/2008,23.030001,2.13,43.630001,0
2/26/2008,21.9,2.07,43.650002,0
2/27/2008,22.690001,2.02,43.77,0
2/28/2008,23.530001,1.92,44.119999,0
2/29/2008,26.540001,1.77,43.650002,0
3/3/2008,26.280001,1.74,42.919998,0
3/4/2008,25.52,1.72,42.400002,0
3/5/2008,24.6,1.72,42.990002,0
3/6/2008,27.549999,1.59,43.09,0
3/7/2008,27.49,1.55,41.919998,0
3/10/2008,29.379999,1.46,42.009998,0
3/11/2008,26.360001,1.67,41.860001,0
3/12/2008,27.219999,1.58,43,0
3/13/2008,27.290001,1.54,42.23,0
3/14/2008,31.16,1.37,43.330002,0
3/17/2008,32.240002,1.32,41.290001,0
3/18/2008,25.790001,1.4,42.240002,0
3/19/2008,29.84,1.33,43.509998,0
3/20/2008,26.620001,1.33,42.349998,0.033
3/21/2008,26.620001,1.33,42.349998,0
3/24/2008,25.73,1.68,43.279999,0
3/25/2008,25.719999,1.64,44.700001,0
3/26/2008,26.08,1.56,44.669998,0
3/27/2008,25.879999,1.57,44.439999,0
3/28/2008,25.709999,1.56,44.02,0
3/31/2008,25.610001,1.55,43.650002,0
4/1/2008,22.68,1.62,44.419998,0
4/2/2008,23.43,1.67,45.700001,0
4/3/2008,23.209999,1.68,45.290001,0
4/4/2008,22.450001,1.63,45.77,0
4/7/2008,22.42,1.72,46.139999,0
4/8/2008,22.360001,1.68,45.41,0
4/9/2008,22.809999,1.6,45.470001,0
4/10/2008,21.98,1.61,44.93,0
4/11/2008,23.459999,1.52,45.02,0
4/14/2008,23.82,1.53,44.209999,0
4/15/2008,22.780001,1.56,44.240002,0
4/16/2008,20.530001,1.65,44.689999,0
4/17/2008,20.370001,1.77,45.419998,0
4/18/2008,20.129999,1.85,46.470001,0
4/21/2008,20.5,1.86,46.619999,0
4/22/2008,20.870001,1.84,46.75,0
4/23/2008,20.26,1.83,46.68,0
4/24/2008,20.059999,1.91,46.869999,0
4/25/2008,19.59,1.97,47.32,0
4/28/2008,19.639999,1.95,47.259998,0
4/29/2008,20.24,1.94,47.150002,0
4/30/2008,20.790001,1.85,47.700001,0
5/1/2008,18.879999,1.94,47.23,0
5/2/2008,18.18,1.97,49.16,0
5/5/2008,18.9,1.98,48.77,0
5/6/2008,18.209999,1.96,48.490002,0
5/7/2008,19.73,1.94,48.939999,0
5/8/2008,19.4,1.91,48.240002,0
5/9/2008,19.41,1.91,48.040001,0
5/12/2008,17.790001,2.01,48.279999,0
5/13/2008,17.98,2.08,49.110001,0
5/14/2008,17.66,2.11,49.41,0
5/15/2008,16.299999,2.08,49.119999,0
5/16/2008,16.469999,2.09,50.07,0
5/19/2008,17.01,2.07,50.049999,0
5/20/2008,17.58,2.05,49.470001,0
5/21/2008,18.59,2.07,49.330002,0
5/22/2008,18.049999,2.15,48.299999,0
5/23/2008,19.549999,2.11,48.18,0
5/26/2008,19.549999,2.11,48.18,0
5/27/2008,19.639999,2.15,48.299999,0
5/28/2008,19.07,2.21,49.279999,0
5/29/2008,18.139999,2.16,49.279999,0
5/30/2008,17.83,2.22,49.880001,0
6/2/2008,19.83,2.17,49.919998,0
6/3/2008,20.24,2.14,49.59,0
6/4/2008,20.799999,2.14,48.98,0
6/5/2008,18.629999,2.15,49.889999,0
6/6/2008,23.559999,2.12,50.110001,0
6/9/2008,23.120001,2.29,49.130001,0
6/10/2008,23.18,2.53,48.27,0
6/11/2008,24.120001,2.47,48.439999,0
6/12/2008,23.33,2.62,47.709999,0
6/13/2008,21.219999,2.64,47.709999,0
6/16/2008,20.950001,2.68,48.119999,0
6/17/2008,21.129999,2.58,48.950001,0
6/18/2008,22.24,2.53,48.259998,0
6/19/2008,21.58,2.58,47.93,0
6/20/2008,22.870001,2.49,48.330002,0.034
6/23/2008,22.639999,2.57,47.610001,0
6/24/2008,22.42,2.53,46.830002,0
6/25/2008,21.139999,2.48,47.009998,0
6/26/2008,23.93,2.39,46.689999,0
6/27/2008,23.440001,2.35,45.599998,0
6/30/2008,23.950001,2.36,45.509998,0
7/1/2008,23.65,2.38,44.810001,0
7/2/2008,25.92,2.35,45.950001,0
7/3/2008,24.780001,2.3,44.98,0
7/4/2008,24.780001,2.3,44.98,0
7/7/2008,25.780001,2.26,45.040001,0
7/8/2008,23.15,2.26,44.950001,0
7/9/2008,25.23,2.21,45.959999,0
7/10/2008,25.59,2.2,44.82,0
7/11/2008,27.49,2.3,44.810001,0
7/14/2008,28.48,2.23,45.139999,0
7/15/2008,28.540001,2.15,44.009998,0
7/16/2008,25.1,2.16,44.360001,0
7/17/2008,25.01,2.26,45.610001,0
7/18/2008,24.049999,2.26,45.139999,0
7/21/2008,23.049999,2.3,45,0
7/22/2008,21.18,2.33,44.029999,0
7/23/2008,21.309999,2.4,44.849998,0
7/24/2008,23.440001,2.26,45.580002,0
7/25/2008,22.91,2.35,44.98,0
7/28/2008,24.23,2.28,45.259998,0
7/29/2008,22.030001,2.36,44.610001,0
7/30/2008,21.209999,2.33,45.470001,0
7/31/2008,22.940001,2.27,45.119999,0
8/1/2008,22.57,2.25,45.509998,0
8/4/2008,23.49,2.27,44.869999,0
8/5/2008,21.139999,2.26,44.889999,0
